2000	2
180	-1.920000	2.611903
181	-1.914000	2.246922
182	-1.908000	2.349186
183	-1.902000	2.144112
184	-1.896000	2.657461
185	-1.890000	2.140472
186	-1.884000	2.051958
187	-1.878000	2.544237
188	-1.872000	2.475547
189	-1.866000	2.327865
190	-1.860000	2.347089
191	-1.854000	2.385920
192	-1.848000	2.655312
193	-1.842000	2.287250
194	-1.836000	2.488357
195	-1.830000	2.503352
196	-1.824000	2.578247
197	-1.818000	2.506086
198	-1.812000	2.496319
199	-1.806000	2.418133
200	-1.800000	1.865087
201	-1.794000	2.589646
202	-1.788000	2.553989
203	-1.782000	2.261674
204	-1.776000	2.673562
205	-1.770000	2.649960
206	-1.764000	2.287393
207	-1.758000	2.527881
208	-1.752000	2.444869
209	-1.746000	2.155199
210	-1.740000	2.589569
211	-1.734000	2.231840
212	-1.728000	2.515762
213	-1.722000	2.461724
214	-1.716000	2.292618
215	-1.710000	2.479751
216	-1.704000	2.573215
217	-1.698000	2.703471
218	-1.692000	2.451137
219	-1.686000	2.360045
220	-1.680000	2.445199
221	-1.674000	2.398141
222	-1.668000	2.466880
223	-1.662000	2.576613
224	-1.656000	2.700978
225	-1.650000	2.388036
226	-1.644000	2.175365
227	-1.638000	2.645273
228	-1.632000	2.264279
229	-1.626000	2.541589
230	-1.620000	2.365386
231	-1.614000	2.327504
232	-1.608000	2.637280
233	-1.602000	2.616407
234	-1.596000	2.062727
235	-1.590000	2.409288
236	-1.584000	2.440446
237	-1.578000	2.601288
238	-1.572000	2.311316
239	-1.566000	2.551523
240	-1.560000	2.698222
241	-1.554000	2.641407
242	-1.548000	2.353407
243	-1.542000	2.383140
244	-1.536000	2.612669
245	-1.530000	2.552056
246	-1.524000	2.765370
247	-1.518000	2.446737
248	-1.512000	2.474137
249	-1.506000	2.291696
250	-1.500000	2.503080
251	-1.494000	2.207084
252	-1.488000	3.266568
253	-1.482000	2.835364
254	-1.476000	2.612020
255	-1.470000	2.382013
256	-1.464000	2.379822
257	-1.458000	2.637043
258	-1.452000	2.566486
259	-1.446000	2.616565
260	-1.440000	3.268947
261	-1.434000	3.157556
262	-1.428000	2.546398
263	-1.422000	2.715064
264	-1.416000	2.669375
265	-1.410000	2.707368
266	-1.404000	2.531908
267	-1.398000	2.708276
268	-1.392000	2.700016
269	-1.386000	3.116322
270	-1.380000	2.479125
271	-1.374000	2.495472
272	-1.368000	2.879742
273	-1.362000	3.017154
274	-1.356000	2.589913
275	-1.350000	2.569875
276	-1.344000	2.480164
277	-1.338000	2.671800
278	-1.332000	3.061259
279	-1.326000	2.762102
280	-1.320000	2.924212
281	-1.314000	2.400991
282	-1.308000	3.033347
283	-1.302000	2.987901
284	-1.296000	2.806748
285	-1.290000	2.433255
286	-1.284000	3.003169
287	-1.278000	2.799395
288	-1.272000	2.959817
289	-1.266000	2.569662
290	-1.260000	2.737220
291	-1.254000	2.642170
292	-1.248000	2.643382
293	-1.242000	2.866986
294	-1.236000	3.246441
295	-1.230000	2.660674
296	-1.224000	2.152128
297	-1.218000	3.001015
298	-1.212000	2.457818
299	-1.206000	2.838829
300	-1.200000	2.561615
301	-1.194000	3.028625
302	-1.188000	2.389915
303	-1.182000	2.734257
304	-1.176000	2.723285
305	-1.170000	2.742350
306	-1.164000	2.508346
307	-1.158000	2.721709
308	-1.152000	2.854567
309	-1.146000	3.019034
310	-1.140000	2.890615
311	-1.134000	2.649271
312	-1.128000	2.835056
313	-1.122000	2.762118
314	-1.116000	2.513656
315	-1.110000	2.745944
316	-1.104000	2.795018
317	-1.098000	3.031384
318	-1.092000	2.805115
319	-1.086000	2.740911
320	-1.080000	3.188771
321	-1.074000	2.690115
322	-1.068000	3.050210
323	-1.062000	2.399674
324	-1.056000	2.528893
325	-1.050000	3.030965
326	-1.044000	2.851828
327	-1.038000	2.387974
328	-1.032000	3.118963
329	-1.026000	2.732408
330	-1.020000	2.654581
331	-1.014000	3.011886
332	-1.008000	3.068927
333	-1.002000	2.648457
334	-0.996000	2.499409
335	-0.990000	3.236835
336	-0.984000	2.901763
337	-0.978000	2.938237
338	-0.972000	2.968204
339	-0.966000	2.718766
340	-0.960000	2.675528
341	-0.954000	2.663235
342	-0.948000	2.838241
343	-0.942000	3.127346
344	-0.936000	2.617945
345	-0.930000	2.603824
346	-0.924000	2.821794
347	-0.918000	3.183686
348	-0.912000	2.966478
349	-0.906000	2.687627
350	-0.900000	3.218345
351	-0.894000	2.789366
352	-0.888000	3.355899
353	-0.882000	3.036371
354	-0.876000	2.895278
355	-0.870000	2.679349
356	-0.864000	3.254312
357	-0.858000	2.656312
358	-0.852000	2.441143
359	-0.846000	2.831305
360	-0.840000	3.127079
361	-0.834000	3.054969
362	-0.828000	2.941095
363	-0.822000	2.788262
364	-0.816000	2.867611
365	-0.810000	2.589870
366	-0.804000	2.653266
367	-0.798000	2.550369
368	-0.792000	2.871472
369	-0.786000	3.049565
370	-0.780000	2.976007
371	-0.774000	2.895890
372	-0.768000	2.666971
373	-0.762000	2.516284
374	-0.756000	2.796807
375	-0.750000	2.536133
376	-0.744000	3.171302
377	-0.738000	3.040715
378	-0.732000	2.947851
379	-0.726000	2.709683
380	-0.720000	2.781203
381	-0.714000	3.339265
382	-0.708000	2.846300
383	-0.702000	2.820903
384	-0.696000	2.987900
385	-0.690000	3.072425
386	-0.684000	2.819411
387	-0.678000	3.173115
388	-0.672000	2.915756
389	-0.666000	3.104816
390	-0.660000	3.079769
391	-0.654000	2.738727
392	-0.648000	2.936832
393	-0.642000	2.712784
394	-0.636000	2.758050
395	-0.630000	2.959577
396	-0.624000	2.777259
397	-0.618000	3.028286
398	-0.612000	2.886196
399	-0.606000	3.042985
400	-0.600000	3.199831
401	-0.594000	2.927377
402	-0.588000	2.764753
403	-0.582000	2.896747
404	-0.576000	2.754249
405	-0.570000	2.777535
406	-0.564000	3.033744
407	-0.558000	2.642843
408	-0.552000	2.771698
409	-0.546000	2.987159
410	-0.540000	3.078136
411	-0.534000	3.277332
412	-0.528000	3.309890
413	-0.522000	3.004752
414	-0.516000	3.144729
415	-0.510000	3.098268
416	-0.504000	2.908001
417	-0.498000	3.161696
418	-0.492000	2.827617
419	-0.486000	2.952960
420	-0.480000	3.054136
421	-0.474000	3.149473
422	-0.468000	3.042861
423	-0.462000	3.012559
424	-0.456000	2.873251
425	-0.450000	2.994282
426	-0.444000	2.974339
427	-0.438000	2.851624
428	-0.432000	2.724403
429	-0.426000	2.914414
430	-0.420000	3.324707
431	-0.414000	2.734830
432	-0.408000	2.561194
433	-0.402000	2.777089
434	-0.396000	2.821850
435	-0.390000	3.298534
436	-0.384000	3.082188
437	-0.378000	2.955580
438	-0.372000	2.827439
439	-0.366000	2.851858
440	-0.360000	3.223702
441	-0.354000	2.945496
442	-0.348000	2.903297
443	-0.342000	3.025010
444	-0.336000	3.088104
445	-0.330000	2.974725
446	-0.324000	2.905764
447	-0.318000	2.677876
448	-0.312000	2.526939
449	-0.306000	2.867631
450	-0.300000	2.938862
451	-0.294000	3.087349
452	-0.288000	3.131784
453	-0.282000	2.987470
454	-0.276000	2.972224
455	-0.270000	2.778080
456	-0.264000	3.084616
457	-0.258000	3.248130
458	-0.252000	3.093928
459	-0.246000	3.359091
460	-0.240000	2.814850
461	-0.234000	3.043368
462	-0.228000	2.934279
463	-0.222000	2.993565
464	-0.216000	2.710286
465	-0.210000	3.135877
466	-0.204000	3.063870
467	-0.198000	2.944404
468	-0.192000	3.222682
469	-0.186000	2.974240
470	-0.180000	3.253251
471	-0.174000	3.077674
472	-0.168000	3.301407
473	-0.162000	2.818799
474	-0.156000	3.315062
475	-0.150000	3.158244
476	-0.144000	2.976577
477	-0.138000	3.383318
478	-0.132000	2.378373
479	-0.126000	3.181109
480	-0.120000	2.718950
481	-0.114000	2.906546
482	-0.108000	3.047229
483	-0.102000	2.813796
484	-0.096000	2.899555
485	-0.090000	2.977442
486	-0.084000	3.147167
487	-0.078000	2.920129
488	-0.072000	3.022487
489	-0.066000	2.672009
490	-0.060000	3.015249
491	-0.054000	2.872402
492	-0.048000	3.077501
493	-0.042000	2.817704
494	-0.036000	2.895078
495	-0.030000	3.130698
496	-0.024000	3.148910
497	-0.018000	2.843271
498	-0.012000	2.698188
499	-0.006000	2.840174
500	0.000000	2.583364
501	0.006000	2.795584
502	0.012000	2.562576
503	0.018000	3.201313
504	0.024000	3.123769
505	0.030000	2.849358
506	0.036000	2.783868
507	0.042000	2.733925
508	0.048000	2.735636
509	0.054000	3.151861
510	0.060000	3.131121
511	0.066000	2.991594
512	0.072000	3.200445
513	0.078000	3.418745
514	0.084000	3.059463
515	0.090000	2.985692
516	0.096000	3.122547
517	0.102000	2.940022
518	0.108000	3.297219
519	0.114000	3.024589
520	0.120000	2.892183
521	0.126000	3.272883
522	0.132000	3.084704
523	0.138000	2.935234
524	0.144000	3.021957
525	0.150000	2.671879
526	0.156000	3.040346
527	0.162000	3.016967
528	0.168000	2.665404
529	0.174000	2.945979
530	0.180000	2.963167
531	0.186000	3.380309
532	0.192000	3.297072
533	0.198000	3.213568
534	0.204000	3.180152
535	0.210000	3.031301
536	0.216000	2.735841
537	0.222000	3.136965
538	0.228000	2.656847
539	0.234000	3.028574
540	0.240000	3.208222
541	0.246000	2.936361
542	0.252000	3.178100
543	0.258000	2.843223
544	0.264000	3.432629
545	0.270000	2.744240
546	0.276000	3.337878
547	0.282000	3.084407
548	0.288000	3.108757
549	0.294000	2.957499
550	0.300000	3.013324
551	0.306000	3.243239
552	0.312000	3.224792
553	0.318000	2.882372
554	0.324000	2.930837
555	0.330000	2.591263
556	0.336000	2.549780
557	0.342000	3.016518
558	0.348000	3.389701
559	0.354000	2.877034
560	0.360000	3.107173
561	0.366000	2.970813
562	0.372000	3.197691
563	0.378000	3.521621
564	0.384000	3.103003
565	0.390000	3.024211
566	0.396000	3.181133
567	0.402000	2.924214
568	0.408000	2.856568
569	0.414000	2.979907
570	0.420000	3.249174
571	0.426000	2.906364
572	0.432000	3.034410
573	0.438000	3.262268
574	0.444000	3.028758
575	0.450000	2.793876
576	0.456000	3.241571
577	0.462000	2.953593
578	0.468000	3.059244
579	0.474000	2.791407
580	0.480000	2.805293
581	0.486000	3.127619
582	0.492000	2.900351
583	0.498000	2.972265
584	0.504000	2.850626
585	0.510000	2.956077
586	0.516000	3.296714
587	0.522000	2.995007
588	0.528000	2.750944
589	0.534000	2.877318
590	0.540000	2.953550
591	0.546000	2.961453
592	0.552000	2.777904
593	0.558000	3.038933
594	0.564000	2.700146
595	0.570000	3.093849
596	0.576000	3.232168
597	0.582000	3.362779
598	0.588000	2.797807
599	0.594000	3.043273
600	0.600000	2.866739
601	0.606000	2.817194
602	0.612000	3.282556
603	0.618000	3.132424
604	0.624000	3.152362
605	0.630000	2.804611
606	0.636000	2.923688
607	0.642000	3.008715
608	0.648000	3.042646
609	0.654000	3.113749
610	0.660000	3.148678
611	0.666000	2.954107
612	0.672000	2.778677
613	0.678000	2.944824
614	0.684000	3.159134
615	0.690000	2.805363
616	0.696000	2.915675
617	0.702000	2.976469
618	0.708000	2.881611
619	0.714000	3.156396
620	0.720000	2.650786
621	0.726000	2.649073
622	0.732000	2.916501
623	0.738000	2.752917
624	0.744000	2.539139
625	0.750000	3.021908
626	0.756000	2.761574
627	0.762000	2.625454
628	0.768000	2.718791
629	0.774000	2.851941
630	0.780000	2.472945
631	0.786000	2.886318
632	0.792000	3.125534
633	0.798000	2.947189
634	0.804000	3.049994
635	0.810000	2.915609
636	0.816000	2.938963
637	0.822000	3.127597
638	0.828000	3.212482
639	0.834000	3.120289
640	0.840000	2.999688
641	0.846000	2.680463
642	0.852000	3.240281
643	0.858000	2.376666
644	0.864000	3.305412
645	0.870000	2.892561
646	0.876000	2.827305
647	0.882000	2.646934
648	0.888000	3.203435
649	0.894000	2.674282
650	0.900000	3.115871
651	0.906000	2.650842
652	0.912000	3.279804
653	0.918000	2.594366
654	0.924000	2.680714
655	0.930000	2.626725
656	0.936000	2.885810
657	0.942000	2.542896
658	0.948000	2.728847
659	0.954000	2.419674
660	0.960000	2.676700
661	0.966000	2.750832
662	0.972000	3.046614
663	0.978000	2.642550
664	0.984000	2.883894
665	0.990000	2.777477
666	0.996000	2.810306
667	1.002000	2.936406
668	1.008000	2.534559
669	1.014000	2.869109
670	1.020000	2.721734
671	1.026000	2.748399
672	1.032000	2.864512
673	1.038000	2.875197
674	1.044000	3.326396
675	1.050000	2.761146
676	1.056000	2.996678
677	1.062000	2.955189
678	1.068000	2.762188
679	1.074000	2.944785
680	1.080000	2.636098
681	1.086000	2.771558
682	1.092000	2.962805
683	1.098000	2.749951
684	1.104000	3.126951
685	1.110000	2.968482
686	1.116000	2.657954
687	1.122000	2.944069
688	1.128000	2.802031
689	1.134000	3.033936
690	1.140000	2.928968
691	1.146000	2.988070
692	1.152000	2.895565
693	1.158000	2.533005
694	1.164000	2.489867
695	1.170000	2.996046
696	1.176000	2.999688
697	1.182000	2.684754
698	1.188000	2.923420
699	1.194000	2.546920
700	1.200000	2.817600
701	1.206000	2.781457
702	1.212000	2.699268
703	1.218000	2.701268
704	1.224000	2.545110
705	1.230000	2.575186
706	1.236000	2.827389
707	1.242000	2.932222
708	1.248000	2.178977
709	1.254000	2.845086
710	1.260000	2.829700
711	1.266000	2.991544
712	1.272000	2.659332
713	1.278000	2.845082
714	1.284000	2.528615
715	1.290000	2.889071
716	1.296000	2.821512
717	1.302000	2.676232
718	1.308000	3.029357
719	1.314000	2.555819
720	1.320000	2.783030
721	1.326000	2.612115
722	1.332000	2.779792
723	1.338000	2.672456
724	1.344000	2.639705
725	1.350000	2.750466
726	1.356000	2.921076
727	1.362000	2.452311
728	1.368000	2.770884
729	1.374000	2.862824
730	1.380000	2.602484
731	1.386000	2.554165
732	1.392000	2.797044
733	1.398000	2.594350
734	1.404000	2.758173
735	1.410000	2.620289
736	1.416000	2.851458
737	1.422000	2.420834
738	1.428000	2.779209
739	1.434000	2.700144
740	1.440000	2.409377
741	1.446000	2.795254
742	1.452000	2.630083
743	1.458000	2.117465
744	1.464000	2.569810
745	1.470000	2.786859
746	1.476000	2.496537
747	1.482000	2.976175
748	1.488000	2.634263
749	1.494000	2.491260
750	1.500000	2.551519
751	1.506000	2.309564
752	1.512000	2.611322
753	1.518000	2.699259
754	1.524000	2.622370
755	1.530000	2.404057
756	1.536000	2.606780
757	1.542000	2.477350
758	1.548000	2.190617
759	1.554000	2.398867
760	1.560000	2.468235
761	1.566000	2.490080
762	1.572000	3.053055
763	1.578000	2.900280
764	1.584000	2.397550
765	1.590000	2.786465
766	1.596000	2.960957
767	1.602000	2.662269
768	1.608000	2.560269
769	1.614000	2.636860
770	1.620000	2.880640
771	1.626000	2.561314
772	1.632000	2.659695
773	1.638000	2.350527
774	1.644000	2.842277
775	1.650000	2.552689
776	1.656000	2.498474
777	1.662000	2.708052
778	1.668000	2.296005
779	1.674000	2.463472
780	1.680000	2.555652
781	1.686000	2.858808
782	1.692000	2.372405
783	1.698000	2.565594
784	1.704000	2.505736
785	1.710000	2.661795
786	1.716000	2.552983
787	1.722000	2.307943
788	1.728000	2.140677
789	1.734000	2.489019
790	1.740000	2.159102
791	1.746000	2.556689
792	1.752000	2.471217
793	1.758000	2.771797
794	1.764000	2.805678
795	1.770000	2.764563
796	1.776000	2.746834
797	1.782000	2.597034
798	1.788000	2.415911
799	1.794000	2.379521
800	1.800000	2.479490
801	1.806000	2.473863
802	1.812000	2.739781
803	1.818000	2.420089
804	1.824000	2.469492
805	1.830000	2.439170
806	1.836000	2.396116
807	1.842000	2.060642
808	1.848000	2.469872
809	1.854000	2.184098
810	1.860000	2.499928
811	1.866000	2.193545
812	1.872000	2.343161
813	1.878000	2.584349
814	1.884000	2.243899
815	1.890000	1.969807
816	1.896000	2.125466
817	1.902000	2.222923
818	1.908000	2.038666
819	1.914000	2.273307
820	1.920000	2.180048
821	1.926000	2.318903
822	1.932000	2.288067
823	1.938000	2.262591
824	1.944000	2.508100
825	1.950000	2.069217
826	1.956000	2.335710
827	1.962000	2.007655
828	1.968000	2.181357
829	1.974000	2.191535
830	1.980000	2.219372
831	1.986000	2.401106
832	1.992000	2.343573
833	1.998000	2.288426
834	2.004000	2.153246
835	2.010000	2.356558
836	2.016000	2.127665
837	2.022000	1.900557
838	2.028000	2.560558
839	2.034000	1.852385
840	2.040000	1.996829
841	2.046000	2.153240
842	2.052000	2.007375
843	2.058000	2.195181
844	2.064000	2.100051
845	2.070000	2.191925
846	2.076000	2.297936
847	2.082000	2.130382
848	2.088000	1.907726
849	2.094000	2.348626
850	2.100000	2.148534
851	2.106000	2.024375
852	2.112000	2.287448
853	2.118000	1.996647
854	2.124000	2.164209
855	2.130000	2.061783
856	2.136000	2.103845
857	2.142000	1.896746
858	2.148000	2.013483
859	2.154000	2.272797
860	2.160000	1.837224
861	2.166000	2.166909
862	2.172000	2.176952
863	2.178000	2.028435
864	2.184000	1.929845
865	2.190000	1.885837
866	2.196000	2.290926
867	2.202000	2.478850
868	2.208000	2.208358
869	2.214000	1.991024
870	2.220000	1.853448
871	2.226000	1.889517
872	2.232000	2.284789
873	2.238000	1.723993
874	2.244000	2.141311
875	2.250000	1.985788
876	2.256000	2.213968
877	2.262000	2.324248
878	2.268000	2.168149
879	2.274000	1.731815
880	2.280000	1.853218
881	2.286000	2.015262
882	2.292000	1.939424
883	2.298000	1.569451
884	2.304000	2.135412
885	2.310000	1.501013
886	2.316000	1.671398
887	2.322000	1.889020
888	2.328000	1.689790
889	2.334000	1.857971
890	2.340000	2.174515
891	2.346000	1.961513
892	2.352000	1.995943
893	2.358000	2.021658
894	2.364000	1.874819
895	2.370000	1.597900
896	2.376000	1.760874
897	2.382000	1.730611
898	2.388000	1.805425
899	2.394000	1.252116
900	2.400000	1.701191
901	2.406000	1.964656
902	2.412000	1.749573
903	2.418000	1.988343
904	2.424000	1.756649
905	2.430000	1.337351
906	2.436000	1.660541
907	2.442000	1.668486
908	2.448000	2.300279
909	2.454000	1.982587
910	2.460000	1.682619
911	2.466000	1.928536
912	2.472000	1.557526
913	2.478000	1.665602
914	2.484000	2.049803
915	2.490000	1.907421
916	2.496000	1.487075
917	2.502000	1.224787
918	2.508000	1.808689
919	2.514000	1.466876
920	2.520000	1.281876
921	2.526000	1.529440
922	2.532000	1.219857
923	2.538000	1.413797
924	2.544000	1.764741
925	2.550000	1.741859
926	2.556000	1.733463
927	2.562000	1.472017
928	2.568000	1.342848
929	2.574000	1.425575
930	2.580000	1.651408
931	2.586000	1.637501
932	2.592000	1.262335
933	2.598000	1.491446
934	2.604000	1.099733
935	2.610000	1.525298
936	2.616000	1.214326
937	2.622000	1.690805
938	2.628000	1.485565
939	2.634000	1.330766
940	2.640000	1.330742
941	2.646000	1.600508
942	2.652000	1.535146
943	2.658000	1.198433
944	2.664000	1.440903
945	2.670000	1.393428
946	2.676000	1.219861
947	2.682000	1.559091
948	2.688000	1.641066
949	2.694000	1.111090
950	2.700000	1.629198
951	2.706000	1.221097
952	2.712000	1.151307
953	2.718000	1.289433
954	2.724000	1.630052
955	2.730000	1.141965
956	2.736000	1.318699
957	2.742000	1.247623
958	2.748000	1.334050
959	2.754000	1.458490
960	2.760000	1.102301
961	2.766000	0.935979
962	2.772000	1.023148
963	2.778000	1.328321
964	2.784000	1.324126
965	2.790000	1.031722
966	2.796000	0.971111
967	2.802000	1.384371
968	2.808000	0.968326
969	2.814000	1.329547
970	2.820000	0.875190
971	2.826000	1.109731
972	2.832000	0.869607
973	2.838000	0.992228
974	2.844000	0.946883
975	2.850000	0.823199
976	2.856000	0.921623
977	2.862000	0.619355
978	2.868000	0.908645
979	2.874000	0.991008
980	2.880000	1.061650
981	2.886000	0.440958
982	2.892000	0.997128
983	2.898000	0.961720
984	2.904000	0.798393
985	2.910000	1.093797
986	2.916000	0.637535
987	2.922000	0.547593
988	2.928000	0.745747
989	2.934000	0.600067
990	2.940000	0.980509
991	2.946000	0.645381
992	2.952000	0.473099
993	2.958000	0.168290
994	2.964000	0.572274
995	2.970000	0.106761
996	2.976000	0.182706
997	2.982000	0.131034
998	2.988000	0.217359
999	2.994000	0.529929
1000	0.000000	1.103477
1001	0.006000	0.734872
1002	0.012000	0.616139
1003	0.018000	0.771496
1004	0.024000	0.926410
1005	0.030000	0.312709
1006	0.036000	0.572953
1007	0.042000	-0.012951
1008	0.048000	0.581996
1009	0.054000	0.555807
1010	0.060000	0.579851
1011	0.066000	0.395029
1012	0.072000	0.342351
1013	0.078000	0.329427
1014	0.084000	0.015258
1015	0.090000	0.134900
1016	0.096000	0.443499
1017	0.102000	0.403294
1018	0.108000	0.543700
1019	0.114000	0.238631
1020	0.120000	0.041174
1021	0.126000	-0.193792
1022	0.132000	0.161664
1023	0.138000	0.177077
1024	0.144000	0.213698
1025	0.150000	0.335648
1026	0.156000	0.217384
1027	0.162000	-0.054612
1028	0.168000	0.037617
1029	0.174000	-0.090094
1030	0.180000	-0.056212
1031	0.186000	-0.060985
1032	0.192000	-0.297656
1033	0.198000	-0.218024
1034	0.204000	-0.066962
1035	0.210000	0.195199
1036	0.216000	0.068759
1037	0.222000	-0.025505
1038	0.228000	-0.171919
1039	0.234000	-0.241092
1040	0.240000	0.232584
1041	0.246000	0.157934
1042	0.252000	-0.435656
1043	0.258000	-0.142823
1044	0.264000	-0.396602
1045	0.270000	-0.377588
1046	0.276000	-0.881092
1047	0.282000	-0.010612
1048	0.288000	-0.148440
1049	0.294000	0.093606
1050	0.300000	-0.075821
1051	0.306000	-0.378135
1052	0.312000	0.150636
1053	0.318000	-0.040150
1054	0.324000	-0.448051
1055	0.330000	-0.631885
1056	0.336000	-0.061089
1057	0.342000	-0.623094
1058	0.348000	-0.624870
1059	0.354000	-0.400452
1060	0.360000	-0.548054
1061	0.366000	-0.513816
1062	0.372000	-0.507603
1063	0.378000	-0.492056
1064	0.384000	-0.361642
1065	0.390000	-0.430236
1066	0.396000	-0.569954
1067	0.402000	0.059127
1068	0.408000	-0.137957
1069	0.414000	-0.865450
1070	0.420000	-0.610455
1071	0.426000	-0.372881
1072	0.432000	-0.142709
1073	0.438000	-0.557155
1074	0.444000	-0.514762
1075	0.450000	-0.516477
1076	0.456000	-0.556505
1077	0.462000	-0.708361
1078	0.468000	-0.601275
1079	0.474000	-0.610874
1080	0.480000	-0.384252
1081	0.486000	-0.768016
1082	0.492000	-0.595427
1083	0.498000	-0.142382
1084	0.504000	-0.510884
1085	0.510000	-0.704681
1086	0.516000	-1.020521
1087	0.522000	-0.640269
1088	0.528000	-0.787599
1089	0.534000	-0.661406
1090	0.540000	-0.689423
1091	0.546000	-0.340893
1092	0.552000	-1.011071
1093	0.558000	-0.406337
1094	0.564000	-0.973350
1095	0.570000	-0.625696
1096	0.576000	-0.855014
1097	0.582000	-1.061041
1098	0.588000	-0.544959
1099	0.594000	-1.135948
1100	0.600000	-1.162356
1101	0.606000	-1.017896
1102	0.612000	-0.759044
1103	0.618000	-0.881322
1104	0.624000	-1.100185
1105	0.630000	-0.694809
1106	0.636000	-0.779676
1107	0.642000	-1.080072
