2000	2
345	-0.523090	-2.132160
346	0.420134	0.119379
347	-0.719327	0.400904
348	-1.334745	-0.349141
349	-0.679588	-0.591647
350	0.059957	0.640188
351	-0.428853	-0.256414
352	0.668943	-2.546731
353	0.548779	-0.817745
354	0.626871	0.030344
355	1.742440	-1.195744
356	0.930629	-1.240644
357	0.179003	-0.714669
358	0.528636	1.207925
359	-0.276660	-0.898892
360	-0.558288	0.370683
361	-0.802498	0.690597
362	-0.856732	0.232698
363	2.367284	1.369353
364	1.339031	-1.177676
365	-0.107160	-0.384965
366	-0.149203	1.687422
367	-1.277786	2.448282
368	-0.466962	1.580468
369	-0.847580	-0.387426
370	-0.502002	0.501202
371	0.682594	0.614096
372	0.671503	-0.882058
373	-0.088411	0.742896
374	2.063514	0.937558
375	0.267466	-0.395521
376	1.366142	1.118218
377	-0.185355	0.030905
378	-0.606136	0.638673
379	-1.522952	0.301390
380	0.574210	-1.730219
381	0.667137	0.111780
382	-0.240173	0.053240
383	0.515783	1.016557
384	-0.173907	-0.623976
385	0.758014	1.587671
386	-1.500870	0.337691
387	0.130569	-2.828576
388	-0.558922	1.563377
389	0.748960	0.016092
390	1.692433	-1.018734
391	-0.040726	0.937777
392	0.833148	-2.641704
393	-0.521621	-1.413785
394	-0.416578	0.701475
395	0.116975	0.324221
396	0.567983	-0.769298
397	-0.777840	-0.802299
398	-0.334403	0.230634
399	1.362267	1.046294
400	2.175878	-1.500630
401	1.069120	0.282066
402	-1.222608	-0.746132
403	-0.436069	1.659183
404	0.651246	0.300225
405	-1.306494	-0.582973
406	-0.524162	0.471017
407	0.497727	0.737974
408	0.673327	-1.602602
409	0.814612	-0.506242
410	0.868580	-1.287386
411	0.003283	0.863107
412	0.470349	-2.217103
413	-0.205248	2.434021
414	-0.712974	0.754302
415	-0.315545	0.583245
416	0.551511	-1.555020
417	-1.664343	-1.234816
418	-0.015873	-0.798115
419	-1.454306	-1.483349
420	0.882316	-0.760891
421	0.230156	-1.550450
422	-0.322053	-0.773284
423	-1.273747	0.181153
424	-0.510795	0.058012
425	1.547854	0.970250
426	-1.516755	1.831125
427	0.404471	2.148998
428	0.000754	-2.129093
429	0.061982	0.857331
430	-1.314483	0.968718
431	-0.978078	0.710339
432	2.196033	0.596756
433	-0.437198	0.252198
434	0.100095	-1.394551
435	0.960074	0.758635
436	-0.335625	-1.457058
437	0.788557	-1.072946
438	-1.756066	-0.483152
439	-2.243643	-0.960667
440	0.542974	-0.530785
441	0.604881	-1.304539
442	0.465990	-0.601292
443	-0.973890	-0.409989
444	0.819715	-1.779036
445	0.130660	0.259945
446	-0.622140	2.199242
447	-1.533326	-0.022142
448	1.135045	0.483338
449	-0.322899	1.740950
450	0.856965	1.211978
451	1.813573	0.157263
452	1.059212	-0.892654
453	-0.014014	1.522694
454	0.799695	-0.501229
455	0.207223	-0.368836
456	0.208507	0.675914
457	-0.280643	-0.538771
458	1.209218	-0.231287
459	-0.439427	2.767853
460	-1.101858	-1.128848
461	0.300727	-0.811124
462	-0.261380	-1.158444
463	-0.995846	0.394579
464	0.716380	-0.712688
465	-0.021964	-0.131224
466	-0.388042	-1.951959
467	1.810129	-0.372501
468	0.681376	-0.428165
469	0.806237	0.167522
470	-0.506293	-0.463069
471	1.095500	1.403696
472	0.656932	0.485075
473	-1.422869	-0.904233
474	-1.083505	-0.496412
475	-0.425043	-1.314627
476	-0.031308	-0.959033
477	-1.208714	-0.641164
478	1.488312	-0.408890
479	-0.029807	-0.424658
480	-1.125417	-0.698841
481	0.967958	1.057138
482	0.436856	1.545000
483	-0.302215	-0.722376
484	0.319123	-0.767273
485	-0.593888	0.002213
486	0.743618	-0.144934
487	-1.081434	-0.669807
488	0.591919	-1.756167
489	-0.099657	-0.981712
490	1.007123	0.751191
491	-0.878068	0.776076
492	-0.278068	0.085093
493	1.354584	-0.590979
494	0.766481	0.018791
495	0.188195	1.462821
496	0.158861	1.081771
497	-0.548262	-0.998047
498	0.105259	-1.013191
499	0.029058	0.858511
500	-0.230467	-1.560661
501	1.506326	-0.801712
502	-0.217586	0.229794
503	-0.561824	0.588571
504	1.223653	-1.347632
505	0.479848	0.097084
506	0.523394	0.604041
507	-1.862663	0.840493
508	-0.066327	-0.013357
509	-0.671816	1.930131
510	-0.639144	-0.712271
511	0.429766	0.435824
512	-0.663234	-0.474157
513	-1.902084	-0.845122
514	-1.198682	-0.058893
515	-0.401111	0.304062
516	-0.589515	-0.138097
517	1.425958	0.251196
518	-0.488393	-0.427267
519	0.191677	1.823419
520	-0.033875	0.185706
521	-0.079752	-1.155552
522	0.429418	0.178809
523	-0.222635	-0.445889
524	-1.498519	0.585919
525	-1.175375	-0.995589
526	-1.677136	-1.818105
527	1.489651	-0.784321
528	0.057833	0.795702
529	1.527782	-0.346600
530	0.436744	-0.410784
531	-2.296133	-0.145763
532	0.543188	-0.449851
533	0.781873	0.148624
534	0.232244	-0.707841
535	-1.552677	-0.400117
536	-1.019242	-0.699154
537	-0.624786	2.111748
538	-0.525557	2.621702
539	-0.196773	0.609007
540	-0.264902	-0.132091
541	-1.002000	0.444903
542	-1.677066	-1.129852
543	-0.429721	0.742039
544	3.799381	1.021986
545	-3.010941	-0.197017
546	-1.136548	1.387621
547	0.612016	-0.223224
548	1.058904	-0.548946
549	0.073611	-0.760564
550	-0.981123	0.197793
551	0.413198	-0.434535
552	-0.053790	-0.814722
553	0.591542	-0.810187
554	0.036765	-1.392875
555	0.931832	-1.096339
556	-0.118000	0.820976
557	-1.159421	0.382061
558	0.458048	-0.961029
559	0.020662	2.213614
560	0.221273	0.365208
561	0.795387	0.027624
562	2.224032	0.267757
563	0.877148	0.686119
564	-0.435617	-0.620606
565	0.728706	0.563379
566	-2.209062	1.634997
567	0.920904	2.249526
568	1.154250	0.957111
569	0.638070	0.155223
570	1.518427	0.330828
571	0.204389	0.159645
572	-0.085831	-0.420999
573	-0.670550	1.001841
574	0.413236	1.423196
575	-0.112404	-0.226769
576	1.743290	-0.643718
577	-2.023609	0.108700
578	0.473763	0.037897
579	-1.383288	0.788618
580	0.327650	0.926544
581	0.177416	2.168633
582	0.721895	-0.667427
583	-0.005627	-0.479456
584	1.343461	1.055171
585	0.611063	0.341835
586	-0.992334	-0.835370
587	-1.686578	-0.705856
588	-0.118219	-0.787171
589	-0.126018	1.438474
590	-0.678577	0.182298
591	-0.227595	0.036196
592	0.696753	0.304497
593	-1.086435	0.528317
594	-0.587279	-1.646341
595	0.222313	-0.720541
596	0.437707	0.095952
597	-0.245818	-0.220219
598	0.165903	-1.002332
599	0.528399	1.472093
600	-0.840498	-0.006422
601	0.556750	1.263614
602	1.784714	1.707267
603	-1.444360	0.232654
604	-0.466570	-0.187683
605	-1.487874	-1.184812
606	-0.402123	-1.425954
607	-0.515293	-0.983105
608	1.207958	0.830413
609	-1.697621	-1.594109
610	-1.391688	1.159896
611	-0.082745	0.183981
612	3.002589	1.357197
613	1.210925	1.265706
614	2.175483	0.679878
615	-0.315389	-0.455021
616	1.206990	0.029434
617	-0.622944	-1.783123
618	-1.161743	-0.203896
619	-1.035746	-0.167670
620	1.500876	1.608255
621	0.736740	-0.626808
622	-0.448980	0.270138
623	-0.144314	0.052644
624	-1.307268	-0.605101
625	0.458402	0.103749
626	-0.583506	-1.483175
627	0.797172	0.230015
628	0.639163	0.940563
629	-0.401330	-0.235997
630	1.224749	-2.256572
631	1.528372	0.660926
632	-0.807352	1.531802
633	-1.462113	0.526949
634	0.315326	-1.130758
635	0.969456	0.867055
636	1.005308	0.784237
637	-1.287855	-1.413165
638	0.493472	1.169471
639	0.347493	0.364616
640	0.040288	0.735726
641	0.269857	-1.469788
642	0.046680	1.255668
643	0.765212	-0.233166
644	-0.455460	-0.028346
645	-0.059053	0.004589
646	0.329939	0.789459
647	-0.334188	0.024905
648	1.286080	-1.027483
649	0.873942	-0.471546
650	0.670170	-1.489535
651	1.724529	-0.212400
652	0.117143	1.547566
653	-0.629221	0.691035
654	0.301032	0.646682
655	-2.111972	0.374977
656	-0.605335	-1.303340
657	1.063157	0.177618
658	1.671485	-0.501990
659	-0.846318	-1.217032
660	-1.821276	-0.010535
661	-0.488145	-0.942341
662	0.619097	0.656838
663	2.104352	-0.664113
664	1.251498	-0.079976
665	0.312884	0.003791
666	1.273805	-0.160325
667	0.276093	0.927252
668	0.334235	0.428837
669	-2.131750	0.482632
670	-1.459454	-1.886157
671	-0.157100	-1.340834
672	-0.682703	0.126771
673	0.428767	1.198463
674	-0.105486	0.525022
675	-2.243026	-1.663591
676	-1.128849	0.561376
677	0.671993	-0.004150
678	0.698634	-0.615183
679	-1.593930	0.411372
680	0.603422	0.459344
681	-0.407332	1.425040
682	-0.694994	-0.655591
683	-0.493038	-0.653319
684	0.849332	-0.700418
685	-1.429895	-0.543311
686	0.132887	0.091556
687	-0.484975	0.764376
688	0.325677	-1.452945
689	0.390552	0.581173
690	0.526096	-0.723783
691	0.369241	-0.532734
692	-0.649144	-0.692375
693	0.141470	-0.413873
694	0.417260	0.759552
695	-1.202110	-0.531948
696	-0.491235	2.188394
697	-0.782612	0.061605
698	-0.322704	0.978389
699	2.521102	-0.372150
700	-0.700235	-0.249676
701	1.094998	-0.337298
702	0.658440	0.297524
703	-2.042958	1.766381
704	0.211835	0.513625
705	0.254995	-0.257254
706	0.050931	-0.544629
707	0.325148	1.219122
708	-0.394229	1.983128
709	0.499136	0.876934
710	-1.012964	-0.649296
711	-0.880427	-0.175782
712	0.138042	0.289856
713	-1.107553	-0.078717
714	-0.607312	1.921791
715	0.505252	0.630553
716	1.623037	0.973961
717	1.284079	0.600475
718	-1.128774	0.931282
719	-0.692795	0.470404
720	1.011295	1.562948
721	-0.786498	0.045362
722	-0.249996	-0.265916
723	0.039951	-0.993529
724	0.360834	2.537654
725	0.089203	-0.867539
726	0.490133	-0.167406
727	1.655903	-0.142184
728	0.701578	0.454572
729	1.217019	-2.042064
730	-1.096659	-1.305190
731	-0.939558	-2.664883
732	-1.438262	0.108934
733	-0.623377	-0.052712
734	0.893236	1.455762
735	1.817332	-0.596791
736	0.402802	-0.110611
737	-0.445623	0.890704
738	0.143240	0.316513
739	1.196333	-0.477758
740	0.681694	-1.088113
741	-1.088491	0.203244
742	0.158343	-0.662875
743	0.819102	-0.742775
744	-0.050415	0.626149
745	0.201600	-0.360765
746	0.639544	-2.536641
747	-2.196732	0.552377
748	1.038517	0.429074
749	0.291224	-1.137189
750	-1.144952	1.397977
751	-0.255703	0.705905
752	0.796268	1.207128
753	-0.033177	0.731497
754	-0.521027	1.754948
755	-0.236246	0.468117
756	-0.883451	0.252833
757	0.139811	0.641236
758	0.854751	0.053417
759	0.447821	0.920151
760	-0.056217	-1.670910
761	-0.681322	0.045920
762	0.131559	-0.699512
763	1.719861	-1.156439
764	2.343459	-0.096039
765	2.148365	1.481098
766	2.593224	-0.543990
767	0.219164	-1.687070
768	0.796361	-0.192812
769	-2.003879	-0.227974
770	0.211703	1.567276
771	0.667778	-0.149093
772	-0.428048	0.696580
773	-0.592669	0.497710
774	-0.719464	-0.400349
775	-0.185467	0.787940
776	0.952379	-0.807369
777	-0.587447	-2.768284
778	2.367252	-1.386033
779	0.693546	-0.237797
780	1.327960	0.631364
781	-0.180135	0.040178
782	0.631864	-1.098698
783	0.669317	1.397679
784	0.073800	-0.296687
785	-1.723913	0.374645
786	0.219567	-0.164995
787	0.191232	0.710822
788	0.661632	-1.394884
789	-1.418886	-0.525964
790	0.053383	-2.638287
791	0.244322	-0.546934
792	1.206722	0.623433
793	-1.296039	-1.428190
794	-0.053777	-0.715061
795	-0.294395	-0.932805
796	-0.829526	-2.039902
797	2.122514	-1.096971
798	-0.584308	-0.364268
799	-0.563928	2.423575
800	0.901352	-0.575612
801	-0.040745	-0.031785
802	0.358444	-0.454627
803	-1.835867	0.164511
804	-0.812882	0.124827
805	-1.369902	1.241639
806	-1.532853	0.501193
807	-1.057916	-0.557438
808	1.155391	1.393347
809	2.590945	-0.809835
810	-0.167870	0.941879
811	-0.526758	-1.278696
812	2.680408	0.741674
813	-0.352152	-0.405751
814	1.004269	1.309578
815	0.400533	-0.071755
816	0.067514	0.499139
817	-2.620933	-0.067788
818	1.667606	0.752293
819	-0.236611	0.470746
820	-0.743528	0.230963
821	-1.368575	-1.303504
822	-0.455553	0.563339
823	-0.655676	0.945272
824	-0.818151	0.495711
825	-0.205513	-0.446659
826	-0.392207	0.673593
827	0.656097	0.179803
828	-0.994590	-0.167674
829	-1.656912	0.389785
830	0.097771	-2.132140
831	-1.465307	1.126722
832	1.365600	0.925001
833	-0.134690	1.034218
834	-0.497600	-1.359465
835	1.932115	0.042716
836	-1.350965	1.202926
837	0.216431	-0.435261
838	-0.313851	-0.394183
839	0.459568	0.426073
840	1.151641	-0.644657
841	0.323965	0.813693
842	-2.226270	1.338842
843	0.558276	0.163863
844	0.833390	-0.408161
845	-1.488654	0.119027
846	1.617575	0.845155
847	0.163326	0.328320
848	0.646489	0.446271
849	-0.844514	-1.531727
850	-0.293415	-0.783799
851	-0.117821	2.005825
852	-2.219297	0.161353
853	0.675374	-0.291060
854	-1.553991	-0.576794
855	-0.398020	1.123191
856	0.872596	0.812445
857	0.312368	-0.812650
858	0.959242	-0.746619
859	-0.349068	-0.805444
860	0.686420	0.143221
861	1.521551	-2.964431
862	-0.515136	-0.492161
863	2.964871	0.325048
864	-0.037724	1.431338
865	2.024567	2.036689
866	-0.530337	0.053373
867	2.829418	-0.854618
868	-0.172440	0.247153
869	1.329197	-0.384726
870	0.811255	1.482170
871	0.919828	0.573618
872	1.597549	-1.269173
873	0.323816	-0.158821
874	-1.356922	-0.591669
875	-0.044442	0.908627
876	-0.257751	-0.535942
877	0.583915	-0.472521
878	1.310641	0.357893
879	-0.557370	-0.693338
880	0.923536	0.742495
881	0.125337	0.856275
882	0.304941	-0.525819
883	-1.167865	-0.252242
884	1.352687	-0.633865
885	-1.005785	-0.002986
886	-0.594033	0.796645
887	-0.356268	-1.220628
888	-0.281216	-0.138773
889	0.139816	0.384621
890	1.580146	0.145038
891	0.403907	-1.188032
892	0.561645	-0.563500
893	2.026589	-0.062126
894	0.023140	2.006538
895	-1.183432	-0.958973
896	-0.631941	2.010632
897	0.384852	0.246766
898	0.339101	0.439865
899	1.737713	0.341662
900	-0.742069	1.442784
901	0.850430	-0.698618
902	1.629103	0.965450
903	1.252484	-1.327850
904	0.974623	-0.833978
905	-1.647865	-0.934414
906	-1.248208	-0.100523
907	-1.336223	-0.822443
908	0.031422	-1.645237
909	0.342014	-1.040019
910	-0.558293	0.185952
911	1.625523	-0.658133
912	-0.209263	0.384489
913	-1.657277	-0.000784
914	2.050599	0.326782
915	0.062454	1.139296
916	-0.672675	-0.324575
917	1.432261	-1.154494
918	-0.445066	-0.228656
919	0.152645	0.622669
920	-0.573788	-1.194411
921	0.283095	1.075874
922	-0.557834	-1.954022
923	1.578008	1.288863
924	-0.827646	2.032675
925	1.207207	-0.268740
926	0.029071	1.499590
927	0.686251	0.113358
928	1.200711	0.561114
929	0.091082	1.387062
930	-0.047216	-0.944519
931	-0.985958	0.720590
932	0.793786	-0.581040
933	-0.128270	1.839331
934	-1.491252	-1.399542
935	0.181222	0.626908
936	-0.383884	1.381130
937	0.432742	1.169951
938	0.020221	0.026457
939	0.246247	0.948552
940	-1.325537	-0.952094
941	-0.817200	0.959951
942	-0.729819	-0.424151
943	0.241608	-0.629170
944	-1.134740	-0.481441
945	0.030028	1.246730
946	0.487039	0.027003
947	-1.501133	0.773630
948	0.733251	2.076316
949	-0.473322	0.461282
950	0.017553	1.653740
951	0.515378	-0.193070
952	-1.664499	-1.172697
953	-0.222954	-1.519030
954	0.833991	-0.830935
955	0.426161	-0.443090
956	-0.532677	0.409734
957	-0.033562	0.125465
958	-0.535153	0.341257
959	1.355473	0.526136
960	0.238850	0.300249
961	-1.879484	1.898100
962	0.466076	-1.157404
963	0.886005	0.423364
964	-0.819430	-1.708567
965	-0.587263	0.719047
966	0.059317	-0.800390
967	0.958363	-0.010346
968	-0.940519	-0.533011
969	1.532083	0.560850
970	0.758402	2.213604
971	-0.791631	0.790220
972	-1.754407	-0.214042
973	0.845043	0.752392
974	0.460921	0.029197
975	0.771107	-0.457015
976	-1.644579	0.238377
977	0.502523	0.735085
978	-1.274977	0.246697
979	-1.367683	-0.888170
980	1.662315	-0.800611
981	-0.641121	-1.015904
982	-0.496175	-0.696076
983	0.375566	-0.421964
984	0.156891	-0.244990
985	0.481893	-0.448368
986	0.069794	0.084206
987	0.546035	-1.448486
988	-0.461590	-0.639432
989	0.159684	1.379495
990	-1.199271	-1.031730
991	-0.128078	0.524227
992	0.171338	1.043197
993	1.300364	0.755738
994	0.657243	-0.528191
995	0.861089	0.297874
996	1.533476	0.134328
997	1.202282	1.651482
998	-0.910685	0.565009
999	1.254534	0.266138
1000	0.854553	1.532645
1001	0.356769	-0.329646
1002	0.061949	0.630790
1003	0.514400	-0.259788
1004	0.762492	0.396391
1005	1.449128	-0.794464
1006	1.118975	0.442402
1007	0.390381	1.184917
1008	0.377354	-1.002971
1009	-0.653435	-1.255143
1010	-0.632343	0.985536
1011	-0.123699	-1.200791
1012	0.520414	1.035415
1013	0.052344	0.691519
1014	-1.544587	0.688782
1015	0.669387	-0.848297
1016	-0.873944	-0.663559
1017	1.079132	0.053109
1018	1.655942	0.230615
1019	0.723862	0.651297
1020	0.535748	-0.599669
1021	-1.408230	-0.205441
1022	-0.950691	0.368551
1023	-1.117031	1.425082
1024	0.284046	0.857406
1025	-0.533820	-1.062332
1026	-0.039886	-1.309406
1027	-0.885753	0.196095
1028	1.326148	0.691898
1029	-0.275590	-1.436730
1030	0.855299	0.747421
1031	0.553666	-0.361703
1032	0.734086	0.772852
1033	-1.680828	1.141426
1034	-1.091890	-0.696991
1035	-0.230532	0.404891
1036	1.118867	0.339672
1037	-1.363208	1.795869
1038	1.224083	-0.866107
1039	-1.843262	-0.104347
1040	1.401369	1.035207
1041	-0.640440	0.193657
1042	-0.802939	0.163707
1043	1.472814	0.296752
1044	-0.260502	0.746102
1045	1.439910	-0.036584
1046	-0.285656	-0.294091
1047	-0.941941	-0.167602
1048	1.019242	0.363789
1049	-0.149343	0.050211
1050	-0.117042	1.218989
1051	0.841516	0.525460
1052	1.539879	1.873493
1053	-0.395377	0.633284
1054	1.036700	-1.207737
1055	1.934555	1.019946
1056	-1.336706	0.577810
1057	0.665802	-0.413212
1058	1.490889	0.973964
1059	1.171046	0.945871
1060	-1.105841	0.358959
1061	0.985055	0.565909
1062	-0.927514	-1.461644
1063	2.054832	0.875511
1064	1.340863	-1.952780
1065	0.558574	-0.455426
1066	-0.847059	0.580055
1067	0.208062	1.138057
1068	0.837266	0.948181
1069	0.132744	-1.092043
1070	-0.322109	-1.366217
