2000	2
219	-0.511612	-3.003664
220	-0.370949	3.217349
221	-0.370949	-2.976080
222	-0.524568	2.880465
223	-0.524568	-2.922146
224	-0.237560	2.998092
225	-0.237560	-3.119404
226	-0.315287	2.929254
227	-0.315287	-2.995051
228	-0.336302	2.907333
229	-0.336302	-2.946613
230	-0.134094	2.903936
231	-0.134094	-3.075387
232	-0.207037	3.104078
233	-0.207037	-2.803255
234	-0.256881	2.987459
235	-0.256881	-3.009599
236	-0.137596	3.035979
237	-0.137596	-3.024349
238	-0.044433	3.133838
239	-0.044433	-2.883409
240	-0.266924	3.081234
241	-0.266924	-3.034423
242	-0.124712	2.940966
243	-0.124712	-2.840979
244	0.072652	2.782372
245	0.072652	-2.742497
246	-0.012475	2.998701
247	-0.012475	-2.946679
248	-0.226750	2.983318
249	-0.226750	-3.103018
250	-0.050053	2.969136
251	-0.050053	-2.996685
252	0.052787	3.039240
253	0.052787	-2.866842
254	0.123843	2.957421
255	0.123843	-3.134804
256	0.015638	3.010087
257	0.015638	-2.894237
258	-0.019021	2.920313
259	-0.019021	-2.977713
260	0.200075	2.780007
261	0.200075	-2.850032
262	0.106658	2.897489
263	0.106658	-3.054144
264	0.242446	2.840180
265	0.242446	-2.849246
266	0.213938	2.848957
267	0.213938	-2.816516
268	0.208400	2.840997
269	0.208400	-3.180879
270	0.165527	2.996258
271	0.165527	-3.035890
272	0.129483	3.004773
273	0.129483	-2.987025
274	0.446790	3.049229
275	0.446790	-2.947554
276	0.562223	2.879921
277	0.562223	-3.003321
278	0.414082	3.149174
279	0.414082	-2.684806
280	0.305485	3.149826
281	0.305485	-2.864303
282	0.460304	3.009037
283	0.460304	-3.245605
284	0.492283	2.863638
285	0.492283	-2.931801
286	0.469063	2.905199
287	0.469063	-2.694966
288	0.480649	3.012495
289	0.480649	-2.961022
290	0.627789	3.021435
291	0.627789	-2.936209
292	0.420217	2.948494
293	0.420217	-2.927737
294	0.514001	3.061999
295	0.514001	-2.971042
296	0.500100	2.989787
297	0.500100	-2.975863
298	0.552638	2.982159
299	0.552638	-2.946287
300	0.686269	2.871141
301	0.686269	-3.029288
302	0.779027	2.850913
303	0.779027	-2.799233
304	0.537427	2.994674
305	0.537427	-2.865246
306	0.647628	2.863247
307	0.647628	-3.000060
308	0.552656	2.877396
309	0.552656	-2.808462
310	0.678577	3.002529
311	0.678577	-3.074403
312	0.671814	3.051991
313	0.671814	-2.934586
314	0.736077	3.046199
315	0.736077	-2.870021
316	0.747234	2.779607
317	0.747234	-2.797359
318	0.854179	3.006206
319	0.854179	-2.713313
320	0.789054	2.959419
321	0.789054	-2.742234
322	0.853712	2.878412
323	0.853712	-2.791706
324	0.925031	2.837160
325	0.925031	-2.911121
326	0.815621	2.800744
327	0.815621	-2.930097
328	0.848485	2.903619
329	0.848485	-2.826723
330	1.129721	2.823561
331	1.129721	-2.925148
332	0.921124	2.722491
333	0.921124	-2.995353
334	1.119021	2.907534
335	1.119021	-2.816456
336	0.860819	2.588618
337	0.860819	-2.559619
338	1.080261	2.910656
339	1.080261	-2.717011
340	1.078592	2.703019
341	1.078592	-2.839004
342	1.034506	2.734186
343	1.034506	-2.927838
344	1.150706	2.717097
345	1.150706	-2.870110
346	1.022674	2.780418
347	1.022674	-2.811512
348	1.070627	2.665358
349	1.070627	-2.768591
350	1.235258	2.750086
351	1.235258	-2.585022
352	1.071859	2.732240
353	1.071859	-2.755578
354	1.306689	2.639113
355	1.306689	-2.777287
356	1.094425	2.627781
357	1.094425	-2.827007
358	1.354184	2.807328
359	1.354184	-2.597001
360	1.301560	2.714763
361	1.301560	-2.806124
362	1.290260	2.579692
363	1.290260	-2.712858
364	1.309012	2.642775
365	1.309012	-2.594078
366	1.390692	2.776187
367	1.390692	-2.501024
368	1.313891	2.633942
369	1.313891	-2.673967
370	1.385321	2.627909
371	1.385321	-2.576262
372	1.595410	2.550048
373	1.595410	-2.623385
374	1.543726	2.613327
375	1.543726	-2.341480
376	1.355483	2.542728
377	1.355483	-2.555109
378	1.763601	2.492708
379	1.763601	-2.596683
380	1.624348	2.522212
381	1.624348	-2.525497
382	1.697284	2.528607
383	1.697284	-2.664962
384	1.596920	2.427313
385	1.596920	-2.493404
386	1.583662	2.556603
387	1.583662	-2.423696
388	1.699300	2.333265
389	1.699300	-2.473833
390	1.549938	2.597390
391	1.549938	-2.642832
392	1.877037	2.500905
393	1.877037	-2.457916
394	1.554428	2.325804
395	1.554428	-2.268598
396	1.879898	2.370497
397	1.879898	-2.444019
398	1.696620	2.478729
399	1.696620	-2.498362
400	1.812428	2.443112
401	1.812428	-2.494960
402	1.808977	2.374495
403	1.808977	-2.208104
404	1.951358	2.515548
405	1.951358	-2.383917
406	2.003757	2.459056
407	2.003757	-2.224771
408	1.787978	2.399377
409	1.787978	-2.528965
410	2.073403	2.211540
411	2.073403	-2.476514
412	2.091141	2.391259
413	2.091141	-2.232858
414	1.894727	2.153500
415	1.894727	-2.254845
416	2.069636	2.172256
417	2.069636	-2.218347
418	2.086628	2.217164
419	2.086628	-2.153351
420	2.134261	2.275316
421	2.134261	-2.272737
422	1.947029	2.053464
423	1.947029	-2.214694
424	1.989279	2.192310
425	1.989279	-2.107269
426	2.222260	1.978149
427	2.222260	-2.133182
428	2.010672	1.926439
429	2.010672	-2.241508
430	2.210464	2.076998
431	2.210464	-1.993231
432	2.160569	1.909725
433	2.160569	-2.038416
434	2.242106	1.921784
435	2.242106	-2.023549
436	2.240507	2.028749
437	2.240507	-1.886151
438	2.235850	1.956469
439	2.235850	-1.849461
440	2.209770	1.949450
441	2.209770	-1.888735
442	2.327708	1.930532
443	2.327708	-1.866330
444	2.339619	1.849683
445	2.339619	-2.037514
446	2.278264	1.869954
447	2.278264	-1.852633
448	2.381685	1.856069
449	2.381685	-1.775998
450	2.409244	1.784156
451	2.409244	-1.837278
452	2.443846	1.782569
453	2.443846	-1.848175
454	2.471470	1.776830
455	2.471470	-1.884541
456	2.555037	1.626863
457	2.555037	-1.807794
458	2.556990	1.841457
459	2.556990	-1.540135
460	2.392000	1.749373
461	2.392000	-1.813835
462	2.478247	1.611104
463	2.478247	-1.548966
464	2.700309	1.587460
465	2.700309	-1.561262
466	2.611772	1.601342
467	2.611772	-1.427147
468	2.509656	1.512901
469	2.509656	-1.612974
470	2.728763	1.424285
471	2.728763	-1.777886
472	2.615847	1.361365
473	2.615847	-1.450067
474	2.650572	1.337926
475	2.650572	-1.381040
476	2.820498	1.226067
477	2.820498	-1.148326
478	2.831982	1.087725
479	2.831982	-1.191870
480	2.771449	1.038430
481	2.771449	-1.099597
482	2.896071	1.189403
483	2.896071	-1.105528
484	2.884536	1.086381
485	2.884536	-1.126137
486	2.852460	1.055329
487	2.852460	-0.875952
488	2.913698	0.807215
489	2.913698	-0.941260
490	3.003116	0.759606
491	3.003116	-0.951398
492	2.891769	0.805855
493	2.891769	-0.931501
494	3.206669	0.599444
495	3.206669	-0.531133
496	3.071663	0.609193
497	3.071663	-0.508505
498	2.903584	0.462132
499	2.903584	-0.335263
500	-1.460313	0.102871
501	-1.460313	0.022682
502	-1.549449	0.147701
503	-1.549449	-0.149977
504	-1.542169	0.314163
505	-1.542169	-0.189911
506	-1.412769	0.328345
507	-1.412769	-0.293836
508	-1.590743	0.392797
509	-1.590743	-0.409673
510	-1.410771	0.486663
511	-1.410771	-0.428918
512	-1.559716	0.359845
513	-1.559716	-0.379896
514	-1.354520	0.423485
515	-1.354520	-0.512205
516	-1.401515	0.816059
517	-1.401515	-0.639608
518	-1.395649	0.548753
519	-1.395649	-0.684087
520	-1.308906	0.495612
521	-1.308906	-0.563765
522	-1.430413	0.662691
523	-1.430413	-0.785912
524	-1.430388	0.735317
525	-1.430388	-0.647138
526	-1.220049	0.591274
527	-1.220049	-0.598612
528	-1.354192	0.642440
529	-1.354192	-0.711526
530	-1.325907	0.671531
531	-1.325907	-0.809837
532	-1.306734	0.724793
533	-1.306734	-0.820564
534	-1.108470	0.658625
535	-1.108470	-0.818261
536	-1.236263	0.803027
537	-1.236263	-0.646284
538	-1.236064	0.899153
539	-1.236064	-0.885488
540	-1.268270	0.732379
541	-1.268270	-0.751264
542	-1.220672	0.713439
543	-1.220672	-0.761572
544	-1.142410	0.809783
545	-1.142410	-0.800058
546	-1.260166	0.959161
547	-1.260166	-0.851288
548	-1.068240	0.688226
549	-1.068240	-0.827037
550	-1.354861	1.041465
551	-1.354861	-0.892242
552	-1.115088	0.979294
553	-1.115088	-0.902745
554	-1.188217	1.156368
555	-1.188217	-0.905354
556	-1.068719	0.879651
557	-1.068719	-1.019364
558	-1.123531	1.157230
559	-1.123531	-1.232080
560	-0.959056	0.960046
561	-0.959056	-0.908640
562	-1.147109	0.901548
563	-1.147109	-1.011279
564	-1.087403	1.139753
565	-1.087403	-0.893281
566	-0.986236	1.000186
567	-0.986236	-1.037742
568	-1.095965	1.138925
569	-1.095965	-1.179063
570	-1.195529	0.996727
571	-1.195529	-1.033296
572	-1.078646	1.103103
573	-1.078646	-0.993515
574	-1.152894	1.044854
575	-1.152894	-1.111241
576	-0.849815	1.118633
577	-0.849815	-1.289842
578	-0.973753	0.954121
579	-0.973753	-1.194963
580	-1.000206	1.033081
581	-1.000206	-1.119560
582	-0.910005	1.046636
583	-0.910005	-1.056740
584	-0.809354	1.032474
585	-0.809354	-1.198483
586	-0.851546	1.126304
587	-0.851546	-1.080855
588	-1.012426	0.989651
589	-1.012426	-1.056849
590	-1.014722	1.064342
591	-1.014722	-1.156531
592	-0.875303	1.277851
593	-0.875303	-1.049411
594	-0.735040	1.103698
595	-0.735040	-1.233933
596	-0.904648	1.255252
597	-0.904648	-1.212515
598	-0.881772	1.159435
599	-0.881772	-1.089391
600	-0.820132	1.269538
601	-0.820132	-1.429161
602	-1.026261	1.175809
603	-1.026261	-1.202724
604	-0.886242	1.237386
605	-0.886242	-1.195229
606	-0.774971	1.165938
607	-0.774971	-1.252091
608	-0.812881	1.214887
609	-0.812881	-1.354420
610	-0.916887	1.422713
611	-0.916887	-1.372589
612	-0.812376	1.273765
613	-0.812376	-1.023953
614	-0.788500	1.210237
615	-0.788500	-1.263728
616	-0.767572	1.498253
617	-0.767572	-1.325274
618	-0.779351	1.294659
619	-0.779351	-1.262736
620	-0.809074	1.266641
621	-0.809074	-1.452507
622	-0.723353	1.364846
623	-0.723353	-1.213644
624	-0.700871	1.356418
625	-0.700871	-1.138236
626	-0.785804	1.331842
627	-0.785804	-1.345099
628	-0.721376	1.361882
629	-0.721376	-1.324372
630	-0.623955	1.370092
631	-0.623955	-1.402291
632	-0.668500	1.395310
633	-0.668500	-1.271124
634	-0.620980	1.493671
635	-0.620980	-1.272871
636	-0.607185	1.275582
637	-0.607185	-1.294242
638	-0.553808	1.184562
639	-0.553808	-1.365631
640	-0.627104	1.397876
641	-0.627104	-1.336785
642	-0.488647	1.325528
643	-0.488647	-1.324152
644	-0.654742	1.335910
645	-0.654742	-1.387641
646	-0.494748	1.262709
647	-0.494748	-1.408210
648	-0.502215	1.400206
649	-0.502215	-1.397326
650	-0.714287	1.387069
651	-0.714287	-1.460278
652	-0.681403	1.492710
653	-0.681403	-1.544212
654	-0.579080	1.324622
655	-0.579080	-1.364151
656	-0.500833	1.510882
657	-0.500833	-1.295272
658	-0.630801	1.239921
659	-0.630801	-1.233961
660	-0.476558	1.560578
661	-0.476558	-1.495368
662	-0.430645	1.486776
663	-0.430645	-1.643455
664	-0.561284	1.403834
665	-0.561284	-1.373155
666	-0.534697	1.390779
667	-0.534697	-1.250653
668	-0.640978	1.568844
669	-0.640978	-1.447585
670	-0.535374	1.432531
671	-0.535374	-1.505349
672	-0.586879	1.502917
673	-0.586879	-1.497747
674	-0.517462	1.526815
675	-0.517462	-1.410345
676	-0.324989	1.336357
677	-0.324989	-1.514109
678	-0.427768	1.462601
679	-0.427768	-1.428054
680	-0.358455	1.454369
681	-0.358455	-1.476961
682	-0.588379	1.560858
683	-0.588379	-1.444075
684	-0.539838	1.525729
685	-0.539838	-1.385544
686	-0.371989	1.408538
687	-0.371989	-1.512585
688	-0.369492	1.528302
689	-0.369492	-1.454125
690	-0.186409	1.647389
691	-0.186409	-1.443179
692	-0.415349	1.486821
693	-0.415349	-1.446648
694	-0.299045	1.485708
695	-0.299045	-1.458243
696	-0.276291	1.379776
697	-0.276291	-1.368088
698	-0.470725	1.518705
699	-0.470725	-1.448122
700	-0.213129	1.501057
701	-0.213129	-1.456843
702	-0.422398	1.385919
703	-0.422398	-1.509910
704	-0.364978	1.553407
705	-0.364978	-1.333274
706	-0.197806	1.488502
707	-0.197806	-1.573691
708	-0.092856	1.555085
709	-0.092856	-1.332793
710	-0.290479	1.613141
711	-0.290479	-1.312396
712	-0.111608	1.623115
713	-0.111608	-1.402305
714	-0.259228	1.488523
715	-0.259228	-1.559732
716	-0.151695	1.501597
717	-0.151695	-1.434885
718	-0.314924	1.396172
719	-0.314924	-1.459352
720	-0.064619	1.465727
721	-0.064619	-1.297430
722	-0.064334	1.492492
723	-0.064334	-1.442164
724	-0.274162	1.607408
725	-0.274162	-1.571091
726	0.054738	1.388891
727	0.054738	-1.517926
728	-0.021661	1.377558
729	-0.021661	-1.496036
730	-0.216807	1.522426
731	-0.216807	-1.332765
732	0.079483	1.345940
733	0.079483	-1.557920
734	-0.024345	1.490031
735	-0.024345	-1.445910
736	-0.003777	1.507944
737	-0.003777	-1.351264
738	-0.205996	1.564523
739	-0.205996	-1.643027
740	-0.057134	1.446977
741	-0.057134	-1.526982
742	-0.136006	1.395064
743	-0.136006	-1.548119
744	-0.168683	1.465565
745	-0.168683	-1.590879
746	-0.030876	1.687059
747	-0.030876	-1.626600
748	0.032642	1.525961
749	0.032642	-1.534366
750	0.049042	1.433919
751	0.049042	-1.613972
752	0.013224	1.506821
753	0.013224	-1.666416
754	-0.037940	1.493854
755	-0.037940	-1.547245
756	0.108512	1.516550
757	0.108512	-1.452523
758	0.044605	1.452854
759	0.044605	-1.601719
760	0.060790	1.556269
761	0.060790	-1.406965
762	0.227733	1.538410
763	0.227733	-1.474527
764	0.106386	1.568467
765	0.106386	-1.527588
766	0.049073	1.662034
767	0.049073	-1.474622
768	0.028207	1.436625
769	0.028207	-1.420295
770	-0.057799	1.390829
771	-0.057799	-1.284951
772	0.039450	1.577091
773	0.039450	-1.426821
774	0.179960	1.713910
775	0.179960	-1.380110
776	0.093150	1.405196
777	0.093150	-1.424108
778	0.223886	1.545532
779	0.223886	-1.506502
780	0.275341	1.547339
781	0.275341	-1.334396
782	0.233319	1.417932
783	0.233319	-1.365980
784	0.067056	1.468981
785	0.067056	-1.593633
786	0.201207	1.460241
787	0.201207	-1.518957
788	0.233188	1.522796
789	0.233188	-1.531456
790	0.279416	1.363794
791	0.279416	-1.451928
792	0.187263	1.438022
793	0.187263	-1.512707
794	0.151050	1.330123
795	0.151050	-1.483400
796	0.364974	1.528339
797	0.364974	-1.435908
798	0.254397	1.535680
799	0.254397	-1.384406
800	0.272879	1.453748
801	0.272879	-1.473617
802	0.242191	1.484823
803	0.242191	-1.399215
804	0.352658	1.424902
805	0.352658	-1.353268
806	0.125769	1.519563
807	0.125769	-1.420377
808	0.392618	1.300767
809	0.392618	-1.704920
810	0.469977	1.622359
811	0.469977	-1.295599
812	0.311723	1.533126
813	0.311723	-1.608701
814	0.374844	1.455156
815	0.374844	-1.465475
816	0.371555	1.477650
817	0.371555	-1.433354
818	0.551326	1.214155
819	0.551326	-1.298688
820	0.439829	1.301666
821	0.439829	-1.477151
822	0.544884	1.484881
823	0.544884	-1.277049
824	0.485051	1.547461
825	0.485051	-1.494910
826	0.370670	1.391873
827	0.370670	-1.370573
828	0.476187	1.363447
829	0.476187	-1.494971
830	0.460393	1.592684
831	0.460393	-1.369209
832	0.330029	1.448268
833	0.330029	-1.479510
834	0.376973	1.213793
835	0.376973	-1.426984
836	0.534259	1.535516
837	0.534259	-1.387101
838	0.515580	1.305987
839	0.515580	-1.439856
840	0.701419	1.596437
841	0.701419	-1.416558
842	0.617572	1.374507
843	0.617572	-1.412787
844	0.556190	1.417346
845	0.556190	-1.332969
846	0.473396	1.319255
847	0.473396	-1.357733
848	0.587885	1.377217
849	0.587885	-1.228876
850	0.423092	1.444910
851	0.423092	-1.274502
852	0.723581	1.325958
853	0.723581	-1.515539
854	0.695745	1.241752
855	0.695745	-1.337776
856	0.634166	1.425633
857	0.634166	-1.300634
858	0.500492	1.298468
859	0.500492	-1.358481
860	0.679441	1.429141
861	0.679441	-1.386830
862	0.704230	1.315386
863	0.704230	-1.449984
864	0.718582	1.322916
865	0.718582	-1.342158
866	0.687298	1.287431
867	0.687298	-1.200224
868	0.572920	1.278363
869	0.572920	-1.358379
870	0.761270	1.337249
871	0.761270	-1.267644
872	0.739156	1.373456
873	0.739156	-1.187556
874	0.641602	1.173705
875	0.641602	-1.416819
876	0.571981	1.361906
877	0.571981	-1.333839
878	0.716756	1.481784
879	0.716756	-1.401037
880	0.748627	1.301649
881	0.748627	-1.189879
882	0.714929	1.293471
883	0.714929	-1.198560
884	0.753695	1.306180
885	0.753695	-1.193470
886	0.975359	1.276074
887	0.975359	-1.298781
888	0.869060	1.173711
889	0.869060	-1.472553
890	0.848947	1.476041
891	0.848947	-1.294382
892	0.808229	1.225875
893	0.808229	-0.985084
894	0.942959	1.190842
895	0.942959	-1.249197
896	0.934868	1.216589
897	0.934868	-0.971997
898	0.869797	1.092307
899	0.869797	-1.203529
900	0.850853	1.222478
901	0.850853	-1.146038
902	0.896713	1.126257
903	0.896713	-1.232168
904	1.210228	1.209321
905	1.210228	-1.236551
906	0.921726	1.365507
907	0.921726	-1.288291
908	0.979512	0.906019
909	0.979512	-1.372695
910	1.023457	1.117470
911	1.023457	-1.151925
912	0.783808	1.162078
913	0.783808	-1.196251
914	1.055887	1.131632
915	1.055887	-1.140976
916	1.118842	1.182790
917	1.118842	-1.252042
918	0.929763	1.287212
919	0.929763	-1.036406
920	1.093407	0.978682
921	1.093407	-1.200931
922	1.080841	1.047270
923	1.080841	-1.172572
924	1.163706	0.990070
925	1.163706	-1.103215
926	0.920218	0.928565
927	0.920218	-1.230070
928	0.837598	1.130570
929	0.837598	-1.056775
930	1.100257	1.117524
931	1.100257	-0.884592
932	1.081625	1.108520
933	1.081625	-0.795640
934	1.132732	0.906306
935	1.132732	-1.006647
936	1.244414	0.965144
937	1.244414	-1.013241
938	1.111891	1.000703
939	1.111891	-0.957751
940	1.133643	0.803540
941	1.133643	-0.742036
942	1.331268	0.981523
943	1.331268	-0.795711
944	1.276861	0.936567
945	1.276861	-0.919395
946	1.408059	1.118419
947	1.408059	-1.062968
948	1.020735	0.694359
949	1.020735	-0.949016
950	1.377999	0.855338
951	1.377999	-0.788171
952	1.222995	0.947240
953	1.222995	-1.007625
954	1.276279	0.752653
955	1.276279	-0.977114
956	1.228132	0.856800
957	1.228132	-0.925088
958	1.096755	0.838837
959	1.096755	-0.881144
960	1.429017	0.715149
961	1.429017	-0.741526
962	1.259499	0.769107
963	1.259499	-0.882349
964	1.243457	0.784435
965	1.243457	-0.673681
966	1.288852	0.820519
967	1.288852	-0.806162
968	1.347746	0.778545
969	1.347746	-0.808343
970	1.377429	0.750392
971	1.377429	-0.574997
972	1.304423	0.651219
973	1.304423	-0.647686
974	1.383360	0.668128
975	1.383360	-0.619467
976	1.204489	0.751636
977	1.204489	-0.636300
978	1.292622	0.647168
979	1.292622	-0.580424
980	1.422398	0.633357
981	1.422398	-0.551455
982	1.361160	0.560188
983	1.361160	-0.493913
984	1.398064	0.601175
985	1.398064	-0.555548
986	1.617573	0.487072
987	1.617573	-0.515985
988	1.510281	0.437165
989	1.510281	-0.547696
990	1.388906	0.335935
991	1.388906	-0.363525
992	1.473280	0.215274
993	1.473280	-0.397872
994	1.523501	0.407417
995	1.523501	-0.458331
996	1.522340	0.019373
997	1.522340	-0.425062
998	1.514025	-0.006867
999	1.514025	-0.153820
1000	-0.240073	-2.963971
1001	0.052983	-2.963971
1002	0.450548	-2.887212
1003	-0.488737	-2.887212
1004	0.385885	-2.947601
1005	-0.498853	-2.947601
1006	0.808929	-3.051798
1007	-0.671272	-3.051798
1008	0.949927	-3.015828
1009	-0.693053	-3.015828
1010	0.737409	-2.929447
1011	-0.877403	-2.929447
1012	0.980997	-2.740071
1013	-0.901539	-2.740071
1014	0.969244	-2.892217
1015	-0.904754	-2.892217
1016	1.164994	-2.836115
1017	-1.067278	-2.836115
1018	1.232798	-2.845647
1019	-1.132233	-2.845647
1020	1.191318	-2.692027
1021	-1.076848	-2.692027
1022	1.339350	-2.734080
1023	-1.306837	-2.734080
1024	1.484550	-2.821771
1025	-1.137373	-2.821771
1026	1.430551	-2.528428
1027	-1.391974	-2.528428
1028	1.208382	-2.567624
1029	-1.471922	-2.567624
1030	1.193648	-2.759798
1031	-1.455149	-2.759798
1032	1.594880	-2.686018
1033	-1.477433	-2.686018
1034	1.675606	-2.689899
1035	-1.600570	-2.689899
1036	1.624113	-2.701927
1037	-1.212497	-2.701927
1038	1.712779	-2.433370
1039	-1.718779	-2.433370
1040	1.415333	-2.416593
1041	-1.553249	-2.416593
1042	1.693526	-2.489203
1043	-1.587561	-2.489203
1044	1.778801	-2.525931
1045	-1.818385	-2.525931
1046	1.730295	-2.389140
1047	-1.876692	-2.389140
1048	1.559175	-2.419054
1049	-1.835093	-2.419054
1050	1.908661	-2.561005
1051	-2.066114	-2.561005
1052	2.062423	-2.461743
1053	-1.850592	-2.461743
1054	1.831883	-2.196583
1055	-1.980004	-2.196583
1056	1.851525	-2.095004
1057	-1.746456	-2.095004
1058	1.920609	-2.373755
1059	-1.796756	-2.373755
1060	2.009037	-2.350079
1061	-1.764230	-2.350079
1062	1.825596	-2.216048
1063	-1.922639	-2.216048
1064	1.957350	-2.330586
1065	-1.975663	-2.330586
1066	1.852942	-2.314135
1067	-2.038019	-2.314135
